sample_id,true_label,predicted_label,malware_probability,top_1_node,top_1_score,top_2_node,top_2_score,top_3_node,top_3_score,top_4_node,top_4_score,top_5_node,top_5_score,top_6_node,top_6_score,top_7_node,top_7_score,top_8_node,top_8_score,top_9_node,top_9_score,top_10_node,top_10_score,top_11_node,top_11_score,top_12_node,top_12_score,top_13_node,top_13_score,top_14_node,top_14_score,top_15_node,top_15_score,top_16_node,top_16_score,top_17_node,top_17_score,top_18_node,top_18_score,top_19_node,top_19_score,top_20_node,top_20_score,top_21_node,top_21_score,top_22_node,top_22_score
gen22_35e9de63-9363-471c-9afa-10f7d2f01ad4_app-release,1,1,0.9968518614768982,xgn.tyohx.xw.Xynw: java.lang.String getIMEI(android.content.Context),0.35727093,xgn.tyohx.xw.Xynw: java.lang.String getIncomingSMS(android.content.Intent),0.2579802,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.11159424,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.07318146526813507,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.06287285685539246,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.047167692333459854,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.04064348712563515,xgn.tyohx.xw.Xynw$2: void run(),0.025598879903554916,java.net.URL: java.net.URLConnection openConnection(),0.01195053942501545,java.io.OutputStream: void write(byte[]),0.011739679612219334,,,,,,,,,,,,,,,,,,,,,,,,
gen103_5bb03a21-a4f0-41b4-9404-fde9e3640dfc_app-release,1,1,0.9999912977218628,fsoxs.bl.sa.ybtui.Hp: java.lang.String getIMSI(android.content.Context),0.54426336,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.12432198,"fsoxs.bl.sa.ybtui.Hp: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.110805914,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.08100821822881699,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.05119853839278221,fsoxs.bl.sa.ybtui.Hp$1: void run(),0.030437400564551353,java.io.DataOutputStream: void writeUTF(java.lang.String),0.028559314087033272,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.020914651453495026,"ha.tn.nw.Wap: void <init>(android.os.Handler,android.content.Context)",0.00524550536647439,android.database.ContentObserver: void <init>(android.os.Handler),0.0032451676670461893,,,,,,,,,,,,,,,,,,,,,,,,
gen18_9069d547-7282-4d45-a852-a2702213cae7_app-release,1,1,0.9996090531349182,y.jdjol.z.odip.HaKYg: java.lang.String getIncomingSMS(android.content.Intent),0.42144826,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.18230544,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.11955259,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.07705529779195786,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.06639706343412399,y.jdjol.z.odip.HaKYg$1: void run(),0.0418195016682148,java.io.OutputStream: void write(byte[]),0.025773469358682632,y.jdjol.z.odip.HaKYg: java.lang.String getSdk(),0.019662654027342796,java.net.URL: java.net.URLConnection openConnection(),0.019522948190569878,android.os.Build$VERSION: void <clinit>(),0.014012174680829048,"yxfn.ga.A: void <init>(android.os.Handler,android.content.Context)",0.007691995706409216,android.database.ContentObserver: void <init>(android.os.Handler),0.004758705850690603,,,,,,,,,,,,,,,,,,,,
gen19_d3195e41-91ce-4939-b9e5-21e79b3acd49_app-release,1,1,0.9999991655349731,rzo.cum.KxaUA: java.lang.String getIMSI(android.content.Context),0.65854996,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.15042761,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.09801864,rzo.cum.KxaUA$1: void run(),0.036828767508268356,rzo.cum.KxaUA$2: void run(),0.022859012708067894,java.io.DataOutputStream: void writeUTF(java.lang.String),0.015602373518049717,java.net.URL: java.net.URLConnection openConnection(),0.007440096233040094,"cmwdm.iagy.tjh.U: void <init>(android.os.Handler,android.content.Context)",0.006346976850181818,android.database.ContentObserver: void <init>(android.os.Handler),0.00392660079523921,,,,,,,,,,,,,,,,,,,,,,,,,,
gen30_234ec02f-0d44-4cc3-8405-6a1ef3d6834a_app-release,1,1,0.9999938011169434,ql.zzcs.my.YbfOR: java.lang.String getIMSI(android.content.Context),0.5416006,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.12371375,"ql.zzcs.my.YbfOR: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.1102638,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.08061188459396362,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.05094804987311363,vvl.c.KV: void onCreate(android.os.Bundle),0.028496714308857918,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.02081231214106083,ql.zzcs.my.YbfOR$1: void run(),0.018799569457769394,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.007869044318795204,java.net.URL: java.net.URLConnection openConnection(),0.006118838209658861,android.database.ContentObserver: void <init>(android.os.Handler),0.003141917986795306,android.telephony.PhoneStateListener: void <init>(),0.0031245602294802666,wvwf.gl.aisok.ML: void <init>(android.content.Context),0.002839180640876293,"iy.fwg.qy.pmbbo.KdRvX: void <init>(android.os.Handler,android.content.Context)",0.001659837202169001,,,,,,,,,,,,,,,,
gen33_f2f86525-c8cf-4acf-b0cb-ac3ba94a2dfb_app-release,1,1,0.9998685121536255,zai.eqh.SZ: java.lang.String getIMSI(android.content.Context),0.4237984,zai.eqh.SZ: java.lang.String getIncomingSMS(android.content.Intent),0.22379106,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.09680507,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.06348299980163574,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.06307819485664368,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.04091673716902733,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.035257160663604736,zai.eqh.SZ$1: void run(),0.02220635861158371,java.io.OutputStream: void write(byte[]),0.01368583645671606,java.net.URL: java.net.URLConnection openConnection(),0.010366779752075672,"m.Fc: void <init>(android.os.Handler,android.content.Context)",0.004084486979991198,android.database.ContentObserver: void <init>(android.os.Handler),0.0025268958415836096,,,,,,,,,,,,,,,,,,,,
gen21_b1529448-6262-44a4-b28c-b554e7ce2a27_app-release,1,1,0.999963641166687,c.tifb.ckrvy.D: java.lang.String getIMEI(android.content.Context),0.47827005,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.14938854,"c.tifb.ckrvy.D: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.14360377,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.08416639268398285,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.06219426915049553,kndk.loibx.uy.kobc.Cwlx: void onCreate(android.os.Bundle),0.0344107486307621,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.025464316830039024,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.009502137079834938,android.database.ContentObserver: void <init>(android.os.Handler),0.0037939725443720818,android.telephony.PhoneStateListener: void <init>(),0.003773012198507786,nfevr.tbtu.X: void <init>(android.content.Context),0.0034284067805856466,"an.c.s.Zj: void <init>(android.os.Handler,android.content.Context)",0.002004309557378292,,,,,,,,,,,,,,,,,,,,
gen103_5087aa70-e306-45c4-9c70-b09ca5cceda2_app-release,1,1,0.9999490976333618,f.q.SgBVW: java.lang.String getIMEI(android.content.Context),0.5017047,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.15670839,"f.q.SgBVW: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.15064019,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.08829044550657272,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.06524170935153961,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.026712024584412575,"avd.uvlwc.rvi.J: void <init>(android.os.Handler,android.content.Context)",0.006611981894820929,android.database.ContentObserver: void <init>(android.os.Handler),0.004090547561645508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen5_527e78da-4ea2-47dc-9bed-c41ffd8535f1_app-release,1,1,0.9999947547912598,y.OXXmp: java.lang.String getIMSI(android.content.Context),0.67444366,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.15405808,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.10038426,y.OXXmp$1: void run(),0.03533976525068283,java.io.OutputStream: void write(byte[]),0.01927628181874752,java.net.URL: java.net.URLConnection openConnection(),0.016497958451509476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen37_735e6dd5-eaf9-48db-9abf-99e6b46e9549_app-release,1,1,0.999982476234436,zig.tb.EICpR: java.lang.String getIMSI(android.content.Context),0.5497305,"zig.tb.EICpR: void sendDataMessage(java.lang.String,java.lang.String)",0.14731264,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.12557079,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.08182193338871002,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.05101718753576279,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.03597097471356392,"on.mgbe.V: void <init>(android.os.Handler,android.content.Context)",0.005298195872455835,android.database.ContentObserver: void <init>(android.os.Handler),0.0032777648884803057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen3_45e32c01-32e7-4ce9-95d9-f0be595178b6_app-release,1,1,0.9999886751174927,hhora.LKAwG: java.lang.String getIMEI(android.content.Context),0.6623986,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.20690143,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.1165695,"xfdo.AT: void <init>(android.os.Handler,android.content.Context)",0.008729771710932255,android.database.ContentObserver: void <init>(android.os.Handler),0.00540073262527585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen103_d67b341a-7037-4baf-a65c-1fbc8c7739fb_app-release,1,1,0.9987170696258545,ye.jkh.uygc.YO: java.lang.String getIMEI(android.content.Context),0.36399105,ye.jkh.uygc.YO: java.lang.String getIncomingSMS(android.content.Intent),0.2628327,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.11369328,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.07455798238515854,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.06405547261238098,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.04805489629507065,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.04140797629952431,ye.jkh.uygc.YO$1: void run(),0.017276857048273087,java.net.URL: java.net.URLConnection openConnection(),0.006365002132952213,"gfaa.qpa.mj.drfv.B: void <init>(android.os.Handler,android.content.Context)",0.004797049798071384,android.database.ContentObserver: void <init>(android.os.Handler),0.0029677273705601692,,,,,,,,,,,,,,,,,,,,,,
gen58_3194b4a5-44c7-4d1e-ac22-fbfc289de6a2_app-release,1,1,0.9999936819076538,wour.t.al.X: java.lang.String getIMEI(android.content.Context),0.5907294,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.18451542,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.10395709,wour.t.al.X$2: void run(),0.04232645034790039,wour.t.al.X$1: void run(),0.028039004653692245,java.io.OutputStream: void write(byte[]),0.0251687690615654,java.net.URL: java.net.URLConnection openConnection(),0.012662175111472607,"aach.noo.Ixo: void <init>(android.os.Handler,android.content.Context)",0.0077852411195635796,android.database.ContentObserver: void <init>(android.os.Handler),0.004816392436623573,,,,,,,,,,,,,,,,,,,,,,,,,,
gen47_46f6b930-4404-4077-8180-9b59989abd3f_app-release,1,1,0.9936509728431702,wie.vp.Iw: java.lang.String getIMSI(android.content.Context),0.726078,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.16585252,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.10806952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen37_3f05fcfc-d43d-495c-96ad-362938ad8630_app-release,1,1,0.9908198714256287,ysimi.f.jyo.YXxm: java.lang.String getPhoneNumber(android.content.Context),0.2491901,ysimi.f.jyo.YXxm: java.lang.String getIncomingSMS(android.content.Intent),0.18921693,"ysimi.f.jyo.YXxm: void sendDataMessage(java.lang.String,java.lang.String)",0.10723626,"ysimi.f.jyo.YXxm: void sendTextMessage(java.lang.String,java.lang.String)",0.10718119889497757,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.0818493664264679,android.telephony.TelephonyManager: java.lang.String getLine1Number(),0.05390983447432518,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.053675327450037,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.03840826451778412,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.034595388919115067,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.02981017902493477,"android.telephony.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)",0.024952944368124008,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.024384289979934692,"oeaz.msa.D: void <init>(android.os.Handler,android.content.Context)",0.003453462850302458,android.database.ContentObserver: void <init>(android.os.Handler),0.002136508235707879,,,,,,,,,,,,,,,,
gen32_1cf85d55-39a5-4575-a126-8e67f158bdbf_app-release,1,1,0.9999974966049194,y.Y: java.lang.String getIMSI(android.content.Context),0.6406725,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.14634399,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.09535776,iu.dldw.qbi.t.NnzMj: void onCreate(android.os.Bundle),0.03370945528149605,y.Y$2: void run(),0.03357021510601044,java.io.OutputStream: void write(byte[]),0.018311070278286934,java.net.URL: java.net.URLConnection openConnection(),0.01567186415195465,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.009308484382927418,android.telephony.PhoneStateListener: void <init>(),0.0036961182486265898,v.Fg: void <init>(android.content.Context),0.003358535934239626,,,,,,,,,,,,,,,,,,,,,,,,
gen0_1594dbfc-68ad-4bef-a967-f8d1dd50d62a_app-release,1,1,0.9999992847442627,ych.ry.qz.VAMBW: java.lang.String getIMSI(android.content.Context),0.694989,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.1587511,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.10344224,ych.ry.qz.VAMBW$1: void run(),0.02412385493516922,java.net.URL: java.net.URLConnection openConnection(),0.007851773872971535,"fq.glrae.EW: void <init>(android.os.Handler,android.content.Context)",0.006698169745504856,android.database.ContentObserver: void <init>(android.os.Handler),0.004143868573009968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen104_0ba7872a-d237-4f48-b66d-9f562bb40e63_app-release,1,1,0.9999796152114868,yh.mcph.NyOJI: java.lang.String getIMSI(android.content.Context),0.5442675,"yh.mcph.NyOJI: void sendTextMessage(java.lang.String,java.lang.String)",0.15182827,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.12432292,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.08100882917642593,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.050971563905477524,"android.telephony.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)",0.03911019116640091,"zpg.bqtk.wbzjn.cx.K: void <init>(android.os.Handler,android.content.Context)",0.005245544482022524,android.database.ContentObserver: void <init>(android.os.Handler),0.003245192114263773,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen33_7a7c4ff2-0cf3-4fa6-9b24-d67deef31c73_app-release,1,1,0.9998924732208252,s.xle.nr.dcpf.ArBO: java.lang.String getIMSI(android.content.Context),0.41008368,s.xle.nr.dcpf.ArBO: java.lang.String getIncomingSMS(android.content.Intent),0.21654887,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.09367233,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.06142859905958176,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.06103689596056938,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.03959261253476143,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.03411618992686272,s.xle.nr.dcpf.ArBO$1: void run(),0.022933531552553177,s.xle.nr.dcpf.ArBO$3: void run(),0.021487727761268616,java.io.OutputStream: void write(byte[]),0.011720607057213783,java.io.DataOutputStream: void writeUTF(java.lang.String),0.010950187221169472,java.net.URL: java.net.URLConnection openConnection(),0.01003129594027996,"ttl.ly.nrbh.BFz: void <init>(android.os.Handler,android.content.Context)",0.003952307160943747,android.database.ContentObserver: void <init>(android.os.Handler),0.0024451217614114285,,,,,,,,,,,,,,,,
